method,query_index,query_id,question,category,reasoning,gold_ids,baseline_ids,refined_ids,lost_gold,gained_gold,status,review_notes
d_threshold_0.3,4844,0f168207,"Contract expirations at Dominion Energy impact revenue sustainability & growth compared to market metrics, TKR: D.",Footnotes,False,[4985],"[4985, 417, 4984, 4981, 4982]","[4985, 417, 4984, 4981, 4982]",[],[],unchanged,
d_threshold_0.3,4845,936be64f,Operating margin of AT&T in 2023 vs 2022/2021 efficiency.,Financials,True,[4986],"[2571, 4441, 4893, 2134, 5828]","[2571, 4441, 4893, 2134, 5828]",[],[],unchanged,
d_threshold_0.3,4846,866ef8da,"EBITDA contrib. calc. for AT&T employee (Z × 149,900) - T",Company overview,True,[4987],"[947, 359, 361, 357, 3652]","[947, 359, 361, 357, 3652]",[],[],unchanged,
d_threshold_0.3,4847,7b4c3355,"On Dec 31, 2023, AT&T repurchased available shares (T).",Shareholder return,False,[4988],"[4930, 4965, 4059, 2959, 5128]","[4930, 4965, 4059, 2959, 5128]",[],[],unchanged,
d_threshold_0.3,4848,32ead88e,"T AT&T faces cybersecurity collab, posing legal reputational risks, impacting financials.",Risk,False,[4989],"[297, 3419, 2803, 3996, 4159]","[297, 3419, 2803, 3996, 4159]",[],[],unchanged,
d_threshold_0.3,4849,916216d3,T risks from legacy services of AT&T impact cash flow.,Company overview,False,[4990],"[4994, 4993, 324, 1986, 598]","[4994, 4993, 324, 1986, 598]",[],[],unchanged,
d_threshold_0.3,4850,9a16d50d,Trends in legal disclosures for AT&T (T) regarding frequency and their impact on earnings.,Legal,False,[4991],"[2631, 1362, 2634, 2951, 324]","[2631, 1362, 2634, 2951, 324]",[],[],unchanged,
d_threshold_0.3,4851,e7427562,Impact on growth and positioning post-2020 for AT&T (T) after leadership change.,Governance,False,[4992],"[4992, 4694, 4238, 3777, 3431]","[4992, 4694, 4238, 3777, 3431]",[],[],unchanged,
d_threshold_0.3,4853,1e90bd5d,Impact on int. exp. due to AT&T's debt maturing profiles in 2022 vs. 2023.,Financials,False,[4994],"[495, 4994, 516, 3433, 2527]","[495, 4994, 516, 3433, 2527]",[],[],unchanged,
d_threshold_0.3,4854,04389fb2,"$2,049 ROI from DIRECTV (AT&T) plays a key role in offsetting investing cash vs capex.",Footnotes,False,[4995],"[3466, 1778, 1661, 3542, 2628]","[3466, 1778, 1661, 3542, 2628]",[],[],unchanged,
d_threshold_0.3,4855,102e34dc,AT&T's capex strategy revolves around managing recurring vs contractual obligations.,Footnotes,False,[4996],"[5285, 3938, 3466, 1301, 3198]","[5285, 3938, 3466, 1301, 3198]",[],[],unchanged,
d_threshold_0.3,4856,1a60bc13,Impact on net vs. op margin for CVS in 2023 non-op.,Financials,True,[4997],"[3801, 5005, 556, 295, 12]","[3801, 5005, 556, 295, 12]",[],[],unchanged,
d_threshold_0.3,4857,bfbee6ec,CVS’s full-time workforce % and its talent dev. strategy.,Company overview,True,[4998],"[4998, 1631, 4591, 3620, 1392]","[4998, 1631, 4591, 3620, 1392]",[],[],unchanged,
d_threshold_0.3,4859,dae11327,CVS protocols for cyber IR involve 3rd party assessments to address financial risk.,Risk,False,[5000],"[4192, 1467, 3578, 3338, 3752]","[4192, 1467, 3578, 3338, 3752]",[],[],unchanged,
d_threshold_0.3,4860,f839277d,Ticker CVS: Cost structure influences & EBITDA impact from Rx mfr negotiations.,Company overview,False,"[5001, 5002, 5003]","[1073, 0, 2, 9, 3652]","[1073, 0, 2, 9, 3652]",[],[],unchanged,
d_threshold_0.3,4862,8fd36312,Regulatory risk mitigation efforts by CVS Health board & exec could impact valuation; CVS.,Governance,False,[5005],"[5005, 731, 4071, 397, 4703]","[5005, 731, 4071, 397, 4703]",[],[],unchanged,
d_threshold_0.3,4864,31a77044,CVS revenue change YoY 2022-2023 segment breakdown.,Financials,True,[4997],"[295, 440, 12, 556, 3769]","[295, 440, 12, 556, 3769]",[],[],unchanged,
d_threshold_0.3,4865,67f0bc2a,"Breakdown of CVS CapEx allocation % for tech/digital vs store facilities, ticker at the end.",Footnotes,False,[5007],"[3466, 1137, 1263, 1517, 706]","[3466, 1137, 1263, 1517, 706]",[],[],unchanged,
d_threshold_0.3,4866,f65a0b60,"Update on insider trading and long-term profitability alignment for CVS Health, CVS.",Governance,False,[5008],"[5005, 4998, 5008, 4471, 5268]","[5005, 4998, 5008, 4471, 5268]",[],[],unchanged,
d_threshold_0.3,4867,2cb76baa,Analysis of CMN's gross margin from 2021 to 2023 shows trends and shifts in profitability.,Financials,True,[5009],"[295, 12, 1061, 1451, 1204]","[295, 12, 1061, 1451, 1204]",[],[],unchanged,
d_threshold_0.3,4868,729cb7d8,Unionization % at CMI and expiration of CBA affect labor costs & ops flexibility.,Company overview,True,[5010],"[1677, 1769, 5042, 3807, 5311]","[1677, 1769, 5042, 3807, 5311]",[],[],unchanged,
d_threshold_0.3,4869,6a9fccf8,Implications of capital allocation for Cummins Inc. with no OM repurchases; CMI.,Shareholder return,False,[5011],"[2787, 4290, 293, 1586, 1064]","[2787, 4290, 293, 1586, 1064]",[],[],unchanged,
d_threshold_0.3,4870,25376eba,CMI audit SET reporting impacts strategic oversight & competitive pos.,Risk,False,[5012],"[5443, 5779, 312, 4214, 5454]","[5443, 5779, 312, 4214, 5454]",[],[],unchanged,
d_threshold_0.3,4871,4f07c87f,Competitor risk mitigation & cust. protection measures for Cummins in emerging mkts.,Company overview,False,[5013],"[443, 5108, 297, 3898, 3819]","[443, 5108, 297, 3898, 3819]",[],[],unchanged,
d_threshold_0.3,4872,723d9f1f,Regulatory litigation risk for Cummins (CMI) impacts investor sentiment.,Legal,False,[5014],"[2645, 3296, 979, 4019, 3228]","[2645, 3296, 979, 4019, 3228]",[],[],unchanged,
d_threshold_0.3,4873,3e8564fd,"Impact of CMI exec tenure/role mix on stability, succession, & fin. health, ticker.",Governance,False,[5015],"[176, 3529, 3777, 2715, 1393]","[176, 3529, 3777, 2715, 1393]",[],[],unchanged,
d_threshold_0.3,4874,c4f609a3,CMI's impact on margins and valuation stemming from expensing vs. capitalized contract costs.,Accounting,False,[5016],"[1061, 881, 4740, 242, 3017]","[1061, 881, 4740, 242, 3017]",[],[],unchanged,
d_threshold_0.3,4876,fbd5851d,"CMI capex growth drivers include strong demand in key markets, investment in new tech, and expansion in manufacturing capacity.",Footnotes,False,[5018],"[3466, 627, 4034, 405, 2392]","[3466, 627, 4034, 405, 2392]",[],[],unchanged,
d_threshold_0.3,4877,0daaa98a,The impact on cash flows from LT debt & fin lease mix at Cummins Inc. (CMI).,Footnotes,False,[5019],"[2234, 2449, 3345, 1662, 1824]","[2234, 2449, 3345, 1662, 1824]",[],[],unchanged,
d_threshold_0.3,4878,6d45f35d,2023 property revenue multiple for pre-tax op. income from Camden Property Trust.,Financials,True,[5020],"[5020, 5027, 4644, 5199, 5191]","[5020, 5027, 4644, 5199, 5191]",[],[],unchanged,
d_threshold_0.3,4880,6429282a,2022 CPT ATM termination mkting outlook & cap reqs.,Shareholder return,False,[5022],"[3057, 5022, 4143, 293, 1663]","[3057, 5022, 4143, 293, 1663]",[],[],unchanged,
d_threshold_0.3,4881,1ed656d8,Impact of valuation on Camden's cybersecurity protocols.,Risk,False,[5023],"[3134, 4159, 5027, 3090, 3942]","[3134, 4159, 5027, 3090, 3942]",[],[],unchanged,
d_threshold_0.3,4883,ca992e1a,"Rev trends, esp. in core markets, along with exp mgmt practices and strong mkt positioning contribute significantly to growth for Camden Property Trust (CPT).",Legal,False,[399],"[978, 981, 5020, 4648, 5303]","[978, 981, 5020, 4648, 5303]",[],[],unchanged,
d_threshold_0.3,4884,1f0cf87e,CPT leadership structure influences strategic financial decision-making significantly.,Governance,False,[5025],"[1820, 732, 331, 1427, 475]","[1820, 732, 331, 1427, 475]",[],[],unchanged,
d_threshold_0.3,4885,2df8b14c,"Trend forecast for operating lease revs, CPT.",Accounting,False,[5026],"[4829, 655, 1675, 2902, 5040]","[4829, 655, 1675, 2902, 5040]",[],[],unchanged,
d_threshold_0.3,4886,afd8dbbf,CPT net inc. impact of rising int. & D&A; cost mgmt. analysis.,Financials,False,"[5020, 5027]","[1360, 307, 1586, 556, 32]","[1360, 307, 1586, 556, 32]",[],[],unchanged,
d_threshold_0.3,4887,09843496,"CPT 2023 breakdown of prop dev & capex, ticker included.",Footnotes,False,[5028],"[3466, 1517, 2134, 2142, 4066]","[3466, 1517, 2134, 2142, 4066]",[],[],unchanged,
d_threshold_0.3,4888,71e89cfe,Impact on liquidity and cash flows from capex at Camden Property Trust (CPT)?,Footnotes,False,[5029],"[5020, 5200, 4383, 5027, 4892]","[5020, 5200, 4383, 5027, 4892]",[],[],unchanged,
d_threshold_0.3,4890,33d79fd7,Impact of Mettler-Toledo training & safety on growth of operational risk - MTD.,Company overview,True,[5031],"[3438, 615, 5030, 3046, 4072]","[3438, 615, 5030, 3046, 4072]",[],[],unchanged,
d_threshold_0.3,4891,a58317d8,Risks associated with MTD's repurchase program funding and impact on capital structure.,Shareholder return,False,[5032],"[2802, 1730, 2787, 1348, 3741]","[2802, 1730, 2787, 1348, 3741]",[],[],unchanged,
d_threshold_0.3,4892,78760134,Integration of cybersecurity framework & valuation impact on Mettler-Toledo (MTD) Intl Inc.,Risk,False,[5033],"[4323, 297, 4898, 4039, 2632]","[4323, 297, 4898, 4039, 2632]",[],[],unchanged,
d_threshold_0.3,4893,1477fdef,"MTD margin strategy facing competitive pressures, ticker in last position.",Company overview,False,[5034],"[3025, 3101, 5813, 748, 3688]","[3025, 3101, 5813, 748, 3688]",[],[],unchanged,
d_threshold_0.3,4894,7d5871d3,MTD env regs risk & financial health vs peers w/ ticker in the middle.,Legal,False,[5035],"[443, 1066, 2793, 975, 1073]","[443, 1066, 2793, 975, 1073]",[],[],unchanged,
d_threshold_0.3,4895,ff76317b,"The impact of specialized roles at Mettler-Toledo Intl on ops efficiency & talent mgmt is noteworthy, MTD.",Governance,False,[5036],"[5030, 3620, 4591, 5225, 2150]","[5030, 3620, 4591, 5225, 2150]",[],[],unchanged,
d_threshold_0.3,4897,d61150eb,"Insights on MTD's debt strategy, including issuance/maturity of senior notes for 2022-2023, MTD.",Financials,False,[5038],"[3041, 610, 1972, 5718, 5156]","[3041, 610, 1972, 5718, 5156]",[],[],unchanged,
d_threshold_0.3,4899,f919e4a5,"Trends in operating, variable, and short-term lease exp. from MTD 2021-2023 and their impact on profitability, ticker.",Footnotes,False,[5040],"[4829, 2902, 5040, 1675, 2559]","[4829, 2902, 5040, 1675, 2559]",[],[],unchanged,
d_threshold_0.3,4900,17c1ab79,TDG gross profit diff FY23 vs FY24.,Financials,True,[5041],"[1529, 1360, 4244, 324, 1408]","[1529, 1360, 4244, 324, 1408]",[],[],unchanged,
d_threshold_0.3,4901,982346ea,Impact on costs and risk from TransDigm labor negotiations.,Company overview,True,[5042],"[3817, 873, 4815, 3491, 4526]","[3817, 873, 4815, 3491, 4526]",[],[],unchanged,
d_threshold_0.3,4903,7c394f3f,TDG's ROI on cybersecurity investment & its competitive impact.,Risk,False,[5044],"[541, 3023, 1723, 4159, 3202]","[541, 3023, 1723, 4159, 3202]",[],[],unchanged,
d_threshold_0.3,4904,ecbe9c65,TDG's supplier relationships (TDG) significantly impact revenue growth and switching costs.,Company overview,False,[5045],"[617, 785, 486, 3209, 376]","[617, 785, 486, 3209, 376]",[],[],unchanged,
d_threshold_0.3,4905,8a9b3bba,TDG legal disclosures vs. sector norms: effects on investor confidence & valuation.,Legal,False,[5046],"[2014, 5046, 314, 958, 2805]","[2014, 5046, 314, 958, 2805]",[],[],unchanged,
d_threshold_0.3,4907,126e5f91,Impact of TDG rev rec on short-term volatility & profitability.,Accounting,False,[5048],"[4926, 4036, 4851, 2473, 2415]","[4926, 4036, 4851, 2473, 2415]",[],[],unchanged,
d_threshold_0.3,4908,887f70b2,Analyzing the change in TDG EPS FY22-FY23 alongside operational performance.,Financials,True,[5049],"[1529, 3377, 4664, 553, 814]",[1529],[],[],unchanged,
d_threshold_0.3,4909,0e8bab59,Trends in capex & D&A for TDG: strategies for future growth & asset management.,Footnotes,False,[5050],"[3466, 2616, 2236, 3389, 5405]","[3466, 2616, 2236, 3389, 5405]",[],[],unchanged,
d_threshold_0.3,4911,c93ba789,DAL's op + non-op recon vs profitability impact of IBT.,Financials,True,[5052],"[394, 1109, 2999, 2182, 2683]","[394, 1109, 2999, 2182, 2683]",[],[],unchanged,
d_threshold_0.3,4912,0945b83d,FTE % for DAL shows competitive edge.,Company overview,True,[5053],"[360, 359, 3257, 1360, 4919]","[360, 359, 3257, 1360, 4919]",[],[],unchanged,
d_threshold_0.3,4913,12f7d961,"DAL's capital allocation priorities include debt reduction, shareholder returns, and strategic growth, aligning with long-term obj., DAL.",Shareholder return,False,[399],"[5525, 5405, 2315, 3153, 1765]","[5525, 5405, 2315, 3153, 1765]",[],[],unchanged,
d_threshold_0.3,4915,7522ec13,Delta's pricing profitability impact of JV alliances network vs. competitors.,Company overview,False,[5055],"[5055, 1772, 5052, 5053, 2961]","[5055, 1772, 5052, 5053, 2961]",[],[],unchanged,
d_threshold_0.3,4916,4710f3a0,Litigation impact on risk & cap allocation due to Delta capacity.,Legal,False,[5056],"[5056, 5781, 4671, 2187, 1869]","[5056, 5781, 4671, 2187, 1869]",[],[],unchanged,
d_threshold_0.3,4917,65a91897,Exec background in DAL influences profit & risk mgmt.,Governance,False,[5057],"[510, 3014, 3153, 454, 3257]","[510, 3014, 3153, 454, 3257]",[],[],unchanged,
d_threshold_0.3,4918,5f7a82e8,"Estimation of DAL's ticket breakage & revenue recognition, DAL.",Accounting,False,[5058],"[5471, 5058, 4010, 295, 1683]","[5471, 5058, 4010, 295, 1683]",[],[],unchanged,
d_threshold_0.3,4919,0f0b0b2e,Impact on cash flow & liquidity from Delta's (DAL) fuel volatility.,Financials,False,[5059],"[4383, 5059, 3844, 2234, 5052]","[4383, 5059, 3844, 2234, 5052]",[],[],unchanged,
d_threshold_0.3,4920,767cfdfd,Delta's 2023 capex breakdown aligns with its strategic priorities & environmental initiatives.,Footnotes,False,[5060],"[3466, 894, 4732, 627, 1241]","[3466, 894, 4732, 627, 1241]",[],[],unchanged,
d_threshold_0.3,4922,8fe1fcbf,2023 interest to income before taxes ratio % for CMS.,Financials,True,[5062],"[5062, 3724, 166, 2638, 5774]","[5062, 3724, 166, 2638, 5774]",[],[],unchanged,
d_threshold_0.3,4923,f58b0476,"Trends in CMS Energy's workforce from 2021-2023, comparing the Consumers segment to the overall company, ticker included.",Company overview,True,[5063],"[5063, 5068, 5064, 1554, 1152]","[5063, 5068, 5064, 1554, 1152]",[],[],unchanged,
d_threshold_0.3,4925,a519cc67,CMS's cybersecurity risk mgmt (cyber risk) & growth strategies are crucial for safeguarding assets & enabling expansion.,Risk,False,[5065],"[2632, 1700, 5378, 5065, 2949]","[2632, 1700, 5378, 5065, 2949]",[],[],unchanged,
d_threshold_0.3,4926,9ca3ead9,ROA cap impact on pricing power & revenue stability for CMS Energy.,Company overview,False,[5066],"[5062, 5070, 4163, 3734, 3670]","[5062, 5070, 4163, 3734, 3670]",[],[],unchanged,
d_threshold_0.3,4927,77ab7f37,Indemnity risk valuation for environmental remediation liabilities is guaranteed by CMS Energy (CMS).,Legal,False,[5067],"[5067, 4358, 5070, 4638, 5077]","[5067, 4358, 5070, 4638, 5077]",[],[],unchanged,
d_threshold_0.3,4928,3fea228c,Impact of dual role board governance on CMS tickers.,Governance,False,[5068],"[5825, 513, 732, 162, 836]","[5825, 513, 732, 162, 836]",[],[],unchanged,
d_threshold_0.3,4929,39bd185d,Monitoring liquidity & working capital for unbilled rev at CMS Energy.,Accounting,False,[5069],"[5070, 3844, 1118, 4892, 5062]","[5070, 3844, 1118, 4892, 5062]",[],[],unchanged,
d_threshold_0.3,4930,f0c1c636,Ticker CMS: Exp evolution vs. net income relationship.,Financials,False,[5062],"[359, 295, 4599, 975, 470]","[359, 295, 4599, 975, 470]",[],[],unchanged,
d_threshold_0.3,4931,f6441df7,"When analyzing CMS Energy's investments & postretirement benefits, it's crucial to consider how it balances these against physical assets, ensuring effective capital allocation & robust risk mgmt.",Footnotes,False,[5070],"[5070, 5062, 627, 416, 5064]","[5070, 5062, 627, 416, 5064]",[],[],unchanged,
d_threshold_0.3,4932,e95ef96c,Cash flow rev stability over the long term from PPAs for CMS Energy.,Footnotes,False,[5071],"[5070, 3935, 5062, 5071, 5351]","[5070, 3935, 5062, 5071, 5351]",[],[],unchanged,
d_threshold_0.3,4933,db445d39,"Analysis of non-op items for TMO: impact of interest income, interest expense, and other income/expense.",Financials,True,[5072],"[324, 2215, 2471, 4221, 3302]","[324, 2215, 2471, 4221, 3302]",[],[],unchanged,
d_threshold_0.3,4935,1ea3766e,Thermo Fisher's Nov '23 share repurchase update: $1B vs $4B.,Shareholder return,False,[5074],"[2597, 4059, 2320, 5128, 217]","[2597, 4059, 2320, 5128, 217]",[],[],unchanged,
d_threshold_0.3,4937,d484921d,"TMO's pricing strat, rev margin analysis vs comp enviro.",Company overview,False,[5076],"[324, 4840, 4851, 2215, 764]","[324, 4840, 4851, 2215, 764]",[],[],unchanged,
d_threshold_0.3,4938,7b8d3236,"Product liability, workers comp, personal injury, and assumptions for TMO accrued liabilities.",Legal,False,[5077],"[3329, 1856, 2678, 1495, 160]","[3329, 1856, 2678, 1495, 160]",[],[],unchanged,
d_threshold_0.3,4939,e67ea0cc,TMO's exec leadership diversity impacts comp positioning & fin resilience.,Governance,False,[5078],"[1296, 4992, 4863, 4694, 1138]","[1296, 4992, 4863, 4694, 1138]",[],[],unchanged,
d_threshold_0.3,4940,7994ec7e,TMO - multiple performance obligations SP allocation.,Accounting,False,[5079],"[3160, 2898, 3398, 5805, 3387]","[3160, 2898, 3398, 5805, 3387]",[],[],unchanged,
d_threshold_0.3,4941,22235d0d,Implications of cap structure due to TMO LT obligations change for 2022-23; ticker in last position.,Financials,False,[5080],"[516, 5786, 4916, 284, 1696]","[516, 5786, 4916, 284, 1696]",[],[],unchanged,
d_threshold_0.3,4942,e83f65d6,"2023 capex vs asset bases by segment for TMO, ticker analysis reveals future strategy implications.",Footnotes,False,[5081],"[3466, 2134, 295, 1446, 4055]","[3466, 2134, 295, 1446, 4055]",[],[],unchanged,
d_threshold_0.3,4943,91a4ad56,"Default risk on TMO’s pension guarantee can significantly impact profitability, TMO.",Footnotes,False,[5082],"[5147, 3815, 2191, 4676, 4078]","[5147, 3815, 2191, 4676, 4078]",[],[],unchanged,
d_threshold_0.3,4944,834527e3,2023 GPN cost of service/revenue ratio?,Financials,True,[5083],"[246, 359, 1517, 2891, 1437]","[246, 359, 1517, 2891, 1437]",[],[],unchanged,
d_threshold_0.3,4945,19ad81b6,Competitive edge in talent strategy & workforce dist. for GPN.,Company overview,True,[5084],"[1318, 1631, 3620, 2961, 2150]","[1318, 1631, 3620, 2961, 2150]",[],[],unchanged,
d_threshold_0.3,4947,fa8c727c,Impact of risk oversight on investor confidence in risk mgmt GPN.,Risk,False,[5086],"[731, 1038, 4019, 4703, 977]","[731, 1038, 4019, 4703, 977]",[],[],unchanged,
d_threshold_0.3,4949,193dd375,Financial impact mgmt rationale for Global Payments legal proceedings.,Legal,False,[5088],"[3721, 2828, 3228, 5142, 1590]","[3721, 2828, 3228, 5142, 1590]",[],[],unchanged,
d_threshold_0.3,4950,d6b1addc,Impact on profitability & risk mgmt. from GPN board expertise.,Governance,False,[5089],"[4014, 32, 2171, 4703, 2021]","[4014, 32, 2171, 4703, 2021]",[],[],unchanged,
